0.04551611,0.2995344,-0.02590565
0.08929341,0.2441064,-0.03181291
0.05691133,0.2491325,-0.04199041
0.01554035,0.2700117,-0.06113895
-0.009255126,0.2825498,-0.06730473
-0.02553738,0.291382,-0.06872129
0.02300459,0.3154809,-0.04286154
0.004762724,0.3403127,-0.04016836
-0.009250105,0.3522762,-0.03556623
-0.02109634,0.3592627,-0.03092046
0.03528789,0.3216877,-0.03027999
0.01818747,0.3542396,-0.02600767
0.002347626,0.3726171,-0.02045408
-0.00932476,0.382607,-0.01569673
0.05065092,0.3214296,-0.01350014
0.03637003,0.3540711,-0.005789196
0.02591483,0.3691556,0.0005840418
0.01784202,0.3787803,0.006093482
0.06266298,0.3143518,0.001076702
0.05934407,0.3388187,0.008851128
0.05330725,0.3544009,0.01610929
0.04845354,0.3637186,0.02164682
0.03991039,0.2956408,-0.02930121
0.08521851,0.2413233,-0.03388989
0.05347528,0.245773,-0.0449697
0.01200153,0.2663046,-0.06412169
-0.01289069,0.2787963,-0.07002686
-0.0291471,0.2873982,-0.07089695
0.01766215,0.3107304,-0.04694409
-0.000397693,0.3363501,-0.04698035
-0.01505118,0.3500852,-0.04375773
-0.0293365,0.3587038,-0.03880481
0.0294003,0.3174397,-0.03384051
0.01162495,0.3495702,-0.03135547
-0.004825631,0.3687349,-0.02631529
-0.01725693,0.3789648,-0.02118196
0.04403184,0.3177684,-0.01658234
0.02953422,0.3497925,-0.0103071
0.0186116,0.3651623,-0.004577661
0.00918826,0.3752608,0.0005144382
0.05565377,0.3111633,-0.001991404
0.05129978,0.3355058,0.005217537
0.04512538,0.3514625,0.01164966
0.03910641,0.3613659,0.01717658
0.0379367,0.2947187,-0.03111238
0.08365037,0.2408127,-0.03534846
0.05208605,0.2450943,-0.04657893
0.01057689,0.2652502,-0.06596546
-0.01436429,0.2775209,-0.0719298
-0.03058629,0.2859512,-0.07275463
0.01571427,0.3094817,-0.04891129
-0.002375503,0.3352054,-0.04949591
-0.01730673,0.3493301,-0.04655544
-0.0320044,0.3581563,-0.04166372
0.0272709,0.3163521,-0.03574847
0.009341119,0.3484589,-0.03369829
-0.007241353,0.3677781,-0.02888424
-0.01983298,0.3780861,-0.02384369
0.04175809,0.3169037,-0.01840006
0.02711987,0.3487081,-0.01243601
0.01607523,0.3640534,-0.00684045
0.006413356,0.3742186,-0.001808972
0.05330428,0.3104587,-0.003777395
0.04873008,0.3347243,0.003293415
0.0424287,0.3506903,0.009590565
0.03624056,0.3605769,0.01508382
0.03647287,0.2941366,-0.03259516
0.08245711,0.2405403,-0.03659501
0.05095134,0.2446885,-0.04791255
0.009419198,0.2645214,-0.06752332
-0.0155586,0.2765854,-0.07357206
-0.03175038,0.2848757,-0.07441161
0.01424717,0.3086776,-0.05047046
-0.003890613,0.3344173,-0.05129013
-0.01901975,0.3487269,-0.04847326
-0.03385305,0.3575785,-0.04367279
0.02568791,0.3156491,-0.03730642
0.00768197,0.3477779,-0.03548273
-0.008961901,0.3671615,-0.03083067
-0.02162641,0.3775186,-0.02591894
0.04011459,0.3163517,-0.01992243
0.02536478,0.3480114,-0.01410378
0.01425294,0.3633028,-0.008568016
0.004506186,0.3734816,-0.003550234
0.05162974,0.3100097,-0.005270865
0.04695466,0.334215,0.001727764
0.04054628,0.3501501,0.007983451
0.03432,0.3599584,0.01344559
0.03510027,0.2935907,-0.03398552
0.08133821,0.2402849,-0.03776387
0.04987509,0.2443013,-0.04916861
0.008322245,0.2638435,-0.06898131
-0.01668852,0.2757215,-0.07510602
-0.0328531,0.2838857,-0.07595883
0.01287163,0.307932,-0.05192962
-0.005309373,0.3336859,-0.0529609
-0.0206167,0.3481621,-0.05025531
-0.03557212,0.3570364,-0.04553701
0.02420802,0.3149944,-0.03876445
0.006133521,0.3471431,-0.03714469
-0.01056563,0.3665846,-0.03263848
-0.02329575,0.376986,-0.02784274
0.03858024,0.315833,-0.02134843
0.02372994,0.3473625,-0.0156607
0.01255761,0.3626053,-0.01017877
0.002734426,0.3727964,-0.005173322
0.05006742,0.3095838,-0.006670848
0.04530152,0.3337347,0.0002627906
0.03879681,0.349642,0.006481144
0.03253618,0.3593797,0.01191527
0.03378707,0.2930879,-0.03539069
0.08027382,0.2400498,-0.03897787
0.04888336,0.2439505,-0.05041166
0.007305472,0.263192,-0.0704258
-0.01775873,0.2748905,-0.07674107
-0.03397178,0.2829432,-0.07777409
0.011536,0.307226,-0.05338825
-0.006787079,0.3328431,-0.05463127
-0.02226292,0.3473039,-0.05203923
-0.0373224,0.3560925,-0.04739702
0.02277906,0.314386,-0.04023753
0.004589336,0.3464637,-0.03881342
-0.01220025,0.3658936,-0.03446277
-0.025013,0.3762957,-0.02978058
0.03709728,0.3153567,-0.02280823
0.02213588,0.3467586,-0.01729886
0.01091088,0.3619551,-0.01190107
0.00102905,0.37213,-0.006932224
0.04856679,0.3092101,-0.008106017
0.04376163,0.3333103,-0.001255739
0.03723012,0.3491932,0.004918457
0.03096443,0.3588907,0.01032025
0.03257408,0.2926292,-0.03671062
0.07929244,0.2398353,-0.04012729
0.04794042,0.2436119,-0.05158928
0.006340528,0.2626065,-0.07176612
-0.01877516,0.2741625,-0.07828168
-0.03505791,0.2821308,-0.07952774
0.01029702,0.3066015,-0.05474522
-0.008180805,0.3320471,-0.05615944
-0.02378898,0.3464222,-0.05366013
-0.03892529,0.3550976,-0.04907699
0.02146908,0.3138431,-0.04161245
0.003167373,0.3458269,-0.04034317
-0.01370951,0.3652193,-0.0361222
-0.02659593,0.3756042,-0.03153083
0.03574383,0.3149191,-0.02417999
0.02068834,0.3462189,-0.01883396
0.009423907,0.3613789,-0.0135164
-0.0004981643,0.3715293,-0.008586952
0.0472032,0.3088593,-0.009458412
0.04238711,0.3329201,-0.002682946
0.035862,0.3487847,0.003452796
0.02960404,0.3584619,0.008826701
0.03124893,0.2921281,-0.0381526
0.0782203,0.2396009,-0.041383
0.04690353,0.243239,-0.05287937
0.005280147,0.2619699,-0.07322985
-0.01989048,0.2733739,-0.07995921
-0.03624764,0.2812521,-0.0814327
0.008944123,0.3059233,-0.05622674
-0.009698887,0.3311859,-0.05782373
-0.02544833,0.3454695,-0.05542339
-0.04066665,0.3540241,-0.05090331
0.02004038,0.3132521,-0.04311314
0.001619151,0.3451357,-0.04200913
-0.01535092,0.3644881,-0.03792659
-0.02831597,0.3748547,-0.03343215
0.03426874,0.3144405,-0.0256773
0.0191128,0.3456313,-0.02050563
0.00780629,0.3607524,-0.01527372
-0.002158734,0.3708765,-0.01038631
0.0457173,0.3084735,-0.01093505
0.04088953,0.3324921,-0.004239442
0.03437124,0.3483372,0.001855254
0.02812154,0.3579927,0.007199391
0.02971831,0.2914916,-0.03985416
0.07696922,0.2392743,-0.04282451
0.04571461,0.2427394,-0.05435662
0.004077764,0.2611601,-0.07493199
-0.02114942,0.2723978,-0.08191603
-0.03760172,0.2801857,-0.08367692
0.00738297,0.3050665,-0.05799494
-0.01147806,0.330077,-0.05977709
-0.02739631,0.3441901,-0.05746303
-0.04270645,0.3525605,-0.05299949
0.01838784,0.3125031,-0.04490799
-0.0002298587,0.3442356,-0.04401086
-0.01734443,0.3635027,-0.04009161
-0.03041594,0.3738173,-0.03571199
0.03255746,0.3138346,-0.02746422
0.01724794,0.3448938,-0.02249438
0.005871656,0.359961,-0.01736687
-0.00415095,0.3700486,-0.01254155
0.04398863,0.3079911,-0.01268686
0.03911185,0.3319529,-0.006079627
0.03257377,0.3477663,-2.707404E-05
0.02631367,0.3573984,0.005279272
0.02838642,0.290864,-0.04138076
0.07586434,0.2389187,-0.0440675
0.0446451,0.2421963,-0.05565003
0.003017724,0.2603821,-0.07642435
-0.02224107,0.2715109,-0.08360562
-0.03877597,0.2792525,-0.08561179
0.006030874,0.3042552,-0.05959991
-0.01302815,0.3290237,-0.06148093
-0.02907792,0.3429208,-0.05919036
-0.04445114,0.3510932,-0.05474519
0.01696344,0.3117808,-0.04653886
-0.001880543,0.3433531,-0.04581568
-0.01915294,0.3625025,-0.04202073
-0.03232445,0.3727356,-0.03772917
0.03108279,0.3132361,-0.02908358
0.01560782,0.3441905,-0.02426207
0.004150583,0.3592059,-0.01921867
-0.005925412,0.369258,-0.01445789
0.04249437,0.307506,-0.01426462
0.03753148,0.3314148,-0.007716633
0.03093986,0.3471923,-0.001687475
0.02464396,0.3568093,0.003586407
0.02712939,0.2902717,-0.04282154
0.07482157,0.2385832,-0.04524063
0.04363099,0.2416821,-0.05687493
0.002012386,0.2596506,-0.07783341
-0.02327567,0.2706785,-0.08519732
-0.03988704,0.2783771,-0.08743057
0.004755142,0.3034928,-0.06111327
-0.01448719,0.3280374,-0.06308582
-0.03065872,0.3417344,-0.06081699
-0.04609033,0.3497234,-0.05638883
0.01562076,0.3111008,-0.04807618
-0.003432716,0.3425247,-0.04751405
-0.02085125,0.3615651,-0.04383419
-0.03411533,0.3717227,-0.03962414
0.02969357,0.3126707,-0.03061025
0.01406542,0.3435281,-0.02592606
0.002533242,0.3584955,-0.02096054
-0.007592184,0.3685148,-0.0162595
0.04108701,0.3070456,-0.01575279
0.0360444,0.3309053,-0.009259641
0.02940322,0.3466495,-0.003252141
0.02307417,0.3562526,0.001991684
0.02567682,0.2895563,-0.04450617
0.07362445,0.2381687,-0.04661275
0.04248004,0.2410604,-0.05828911
0.0008610114,0.2587557,-0.07946704
-0.02446432,0.2696574,-0.08702411
-0.04115948,0.2772992,-0.08948008
0.003275951,0.3025588,-0.06288353
-0.01617683,0.326842,-0.06495883
-0.03248461,0.3403141,-0.06271946
-0.04797738,0.3480973,-0.05831459
0.0140614,0.3102784,-0.04988079
-0.005245527,0.341513,-0.04949491
-0.02284005,0.3604102,-0.04593913
-0.03621414,0.3704657,-0.04181872
0.02807862,0.3119923,-0.03240543
0.01225098,0.3427247,-0.02789224
0.0006175115,0.3576287,-0.02302402
-0.009576581,0.3676019,-0.0184005
0.03945359,0.3065029,-0.01750333
0.03430742,0.3303005,-0.01108902
0.02760117,0.3460036,-0.005119064
0.02122633,0.3555887,8.4495E-05
0.02461263,0.2889527,-0.04579093
0.07276762,0.2377964,-0.04766034
0.04163796,0.2405172,-0.05936861
-1.051706E-05,0.258003,-0.0806843
-0.02536572,0.268809,-0.08829703
-0.04209377,0.2763998,-0.09076437
0.002183434,0.301775,-0.06421986
-0.01738012,0.3259088,-0.06634273
-0.03374972,0.3392761,-0.06413138
-0.04925829,0.3469636,-0.05974926
0.01291748,0.3096008,-0.05125424
-0.006558922,0.3406829,-0.05093698
-0.02426899,0.3594543,-0.04742407
-0.03771139,0.3694133,-0.04333987
0.02689938,0.3114253,-0.03378166
0.01090089,0.3420538,-0.0293957
-0.0008283796,0.3569011,-0.02460066
-0.01109183,0.3668265,-0.02004287
0.03827121,0.3060491,-0.01885493
0.03303696,0.3297983,-0.01252632
0.02627376,0.3454716,-0.006611472
0.01985324,0.355042,-0.001445157
0.02359725,0.2883768,-0.04701678
0.07195008,0.2374412,-0.04865988
0.04083207,0.2399983,-0.06040084
-0.000844183,0.2572865,-0.08184647
-0.02622756,0.2680022,-0.08951171
-0.04298664,0.2755449,-0.09198975
0.001141333,0.301029,-0.06549434
-0.0185267,0.325022,-0.06766206
-0.03495462,0.3382904,-0.06547716
-0.05047808,0.3458878,-0.06111649
0.01182688,0.3089551,-0.05256373
-0.007809354,0.3398934,-0.05231119
-0.02562841,0.358546,-0.04883873
-0.03913524,0.368414,-0.04478866
0.02577547,0.310884,-0.03509377
0.009615846,0.3414144,-0.03082782
-0.002203783,0.3562083,-0.0261018
-0.01253265,0.3660885,-0.021606
0.03714434,0.3056145,-0.02014381
0.03182703,0.3293181,-0.01389604
0.02501011,0.3449633,-0.008033164
0.0185465,0.3545196,-0.002901977
0.02240433,0.2877001,-0.04845697
0.07098959,0.2370239,-0.04983419
0.0398764,0.2393862,-0.06162175
-0.001831301,0.2564507,-0.08321454
-0.02724659,0.267064,-0.09093924
-0.04404081,0.2745523,-0.09342942
-8.185267E-05,0.3001599,-0.06698959
-0.01986821,0.3239933,-0.06920813
-0.03636219,0.3371496,-0.06705316
-0.05190251,0.3446448,-0.0627168
0.01054878,0.3081993,-0.05409865
-0.00926849,0.3389749,-0.05391942
-0.02721097,0.357493,-0.05049276
-0.04079078,0.3672579,-0.04648136
0.02445965,0.3102465,-0.03663166
0.008117512,0.3406658,-0.03250162
-0.003804456,0.3553992,-0.02785378
-0.01420742,0.3652284,-0.02342818
0.03582515,0.3050979,-0.02165539
0.03041376,0.3287499,-0.01549918
0.023536,0.3443632,-0.009695158
0.0170236,0.3539037,-0.004603757
0.02129482,0.2868776,-0.04983651
0.07011133,0.2364571,-0.05094945
0.03902796,0.238626,-0.06275955
-0.002674286,0.2554996,-0.08448066
-0.02811281,0.2660284,-0.09231364
-0.04496456,0.2734742,-0.09490973
-0.001220685,0.2991329,-0.06842612
-0.02115395,0.3227732,-0.07071019
-0.03774287,0.3358071,-0.06859131
-0.05333017,0.3432041,-0.06428408
0.009350152,0.3072875,-0.05558306
-0.01065614,0.337851,-0.05544363
-0.02871972,0.3562091,-0.05203253
-0.04235908,0.3658684,-0.04804108
0.02321806,0.3094675,-0.03812145
0.006683092,0.33975,-0.03410934
-0.005336256,0.3544074,-0.02953179
-0.01579668,0.3641848,-0.0251812
0.0345754,0.3044581,-0.02311613
0.02904402,0.3280582,-0.01704741
0.02208371,0.343642,-0.01130225
0.01551357,0.3531685,-0.006261236
0.02002473,0.2858451,-0.05143455
0.06911305,0.235724,-0.05223696
0.03803742,0.2376557,-0.06409849
-0.00363754,0.2543544,-0.08593903
-0.02909459,0.2648076,-0.0939109
-0.04601804,0.2722174,-0.09666989
-0.002520036,0.2978856,-0.07008328
-0.02261955,0.3213094,-0.07244264
-0.03932206,0.3342128,-0.07036408
-0.05497485,0.3415121,-0.06608931
0.007987105,0.3061582,-0.05729373
-0.01221614,0.3364771,-0.05717506
-0.03040151,0.3546573,-0.05376199
-0.04409356,0.3642075,-0.04977978
0.02180824,0.3084818,-0.03983901
0.005071068,0.3386101,-0.03593626
-0.007044408,0.3531811,-0.03142555
-0.01755349,0.3629052,-0.02715409
0.03315444,0.3036246,-0.02480254
0.02748577,0.3271721,-0.01882042
0.02042873,0.3427272,-0.01313512
0.01379459,0.3522406,-0.008151592
0.01879171,0.2848427,-0.05298596
0.0681439,0.2350124,-0.05348689
0.03706611,0.2367115,-0.06540734
-0.004583305,0.2532466,-0.08735968
-0.0300577,0.263629,-0.09546155
-0.04704827,0.2710049,-0.09837308
-0.003780455,0.2966821,-0.07169002
-0.02403561,0.3199034,-0.07411988
-0.04084446,0.3326844,-0.07207907
-0.05655855,0.3398923,-0.06783469
0.006667057,0.3050652,-0.05895058
-0.01372058,0.3351551,-0.05885135
-0.03201997,0.3531688,-0.05543644
-0.04576133,0.362617,-0.05146288
0.02044441,0.3075234,-0.04150231
0.003517926,0.3375072,-0.03770195
-0.008687546,0.3519972,-0.03325381
-0.01924217,0.3616716,-0.02905643
0.03178018,0.3028086,-0.02643667
0.02598297,0.3263067,-0.02053563
0.01883537,0.3418351,-0.01490636
0.01214132,0.351336,-0.009976659
0.01770742,0.2839472,-0.05437967
0.06733045,0.2344056,-0.05467189
0.0362666,0.2358919,-0.06660535
-0.005467346,0.252166,-0.08862153
-0.03099904,0.2623907,-0.09684526
-0.04804427,0.2696604,-0.09986502
-0.004905723,0.2956173,-0.07312977
-0.02534486,0.3186068,-0.07564594
-0.04226342,0.3312216,-0.07365357
-0.05803646,0.3382958,-0.06945936
0.005469244,0.3040735,-0.06042587
-0.01510546,0.3339595,-0.06041401
-0.03351777,0.3518539,-0.0570513
-0.04732813,0.3612377,-0.05312631
0.0192134,0.306663,-0.0429864
0.002098941,0.3364653,-0.03930597
-0.01017332,0.3508863,-0.03492432
-0.02076888,0.3605331,-0.03078536
0.0305594,0.3020533,-0.02790421
0.02469058,0.3255163,-0.02213239
0.01754445,0.3410505,-0.0165976
0.01085146,0.3505813,-0.01173126
0.01690836,0.2832823,-0.05541693
0.06674439,0.2339649,-0.05557481
0.03567208,0.2352862,-0.06752663
-0.00616301,0.251343,-0.08956784
-0.0317497,0.2614254,-0.09787204
-0.04882756,0.2685938,-0.1009488
-0.005738233,0.2948489,-0.074195
-0.02631477,0.3176676,-0.07677661
-0.04330998,0.330151,-0.07482168
-0.05912255,0.3371172,-0.07066967
0.004581873,0.3033404,-0.0615098
-0.0161223,0.3330964,-0.06158449
-0.0346117,0.3509272,-0.05827881
-0.04847713,0.3602817,-0.05440278
0.0183074,0.306019,-0.04407728
0.001064404,0.3356822,-0.04048606
-0.01124461,0.3500604,-0.03615158
-0.02186648,0.3596968,-0.0320466
0.0296685,0.3014666,-0.02898867
0.02377281,0.3249111,-0.02332442
0.01666373,0.340462,-0.01786954
0.009995344,0.35003,-0.01305042
0.0159811,0.2825108,-0.05662061
0.0660643,0.2334536,-0.0566226
0.03497721,0.2345818,-0.06859853
-0.006972795,0.2503918,-0.09066817
-0.03262196,0.2603125,-0.09906381
-0.04973689,0.2673658,-0.1022052
-0.006703504,0.2939597,-0.07543046
-0.02743615,0.3165845,-0.07808641
-0.04451845,0.3289186,-0.07617404
-0.06037593,0.3357619,-0.07206997
0.003554271,0.3024914,-0.06276651
-0.01729701,0.3320996,-0.06293955
-0.03587399,0.3498583,-0.05969865
-0.049802,0.3591794,-0.05587826
0.01725862,0.3052711,-0.04534188
-0.0001304077,0.3347763,-0.04185203
-0.01248119,0.3491059,-0.03757114
-0.02313294,0.3587306,-0.03350477
0.02863689,0.3007839,-0.03024597
0.02271067,0.3242074,-0.02470394
